Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Lucienne Berthieu,CLE,F-C,5,16,5,0,16,3,7,0.429,0,1,0,3,6,0.5,2,4,0.5,3,4,0,0,0,0,5,8
Tully Bevilaqua,POR,G,27,421,27,19,421,25,61,0.41,15,36,0.417,10,25,0.4,19,29,0.655,7,33,44,22,3,27,49,84
Sue Bird,SEA,G,32,1121,32,32,1121,151,375,0.403,57,142,0.401,94,233,0.403,102,112,0.911,17,83,191,55,3,109,48,461
Debbie Black,MIA,G,32,899,32,32,899,64,160,0.4,0,3,0,64,157,0.408,25,33,0.758,41,123,137,59,5,32,75,153
Ruthie Bolton,SAC,G,32,737,32,1,737,125,316,0.396,43,132,0.326,82,184,0.446,56,77,0.727,31,94,37,45,2,35,74,349
Susanna Bonfiglio,PHO,G,22,306,22,6,306,43,89,0.483,0,6,0,43,83,0.518,19,25,0.76,16,37,23,12,0,18,35,105
Sandy Brondello,MIA,G,30,763,30,23,763,97,266,0.365,14,44,0.318,83,222,0.374,55,67,0.821,7,41,46,26,4,40,40,263
Edwina Brown,DET,G-F,28,549,28,7,549,43,131,0.328,6,12,0.5,37,119,0.311,23,32,0.719,29,82,58,25,7,60,73,115
Kiesha Brown,WAS,G,18,108,18,0,108,12,35,0.343,1,11,0.091,11,24,0.458,3,3,1,4,12,6,5,0,5,10,28
Rushia Brown,CLE,F,28,468,28,2,468,42,105,0.4,0,1,0,42,104,0.404,28,38,0.737,29,75,27,21,8,39,54,112
Vicky Bullett,WAS,F,32,953,32,32,953,109,236,0.462,19,48,0.396,90,188,0.479,34,41,0.829,46,186,53,54,37,56,84,271
Annie La Fleur,WAS,G,26,632,26,26,632,39,101,0.386,12,33,0.364,27,68,0.397,35,45,0.778,16,62,93,34,4,41,39,125
Alisa Burras,POR,C,32,633,32,24,633,117,186,0.629,0,0,,117,186,0.629,44,52,0.846,52,147,7,10,7,49,58,278
Janell Burse,MIN,C,31,344,31,2,344,31,83,0.373,0,1,0,31,82,0.378,21,36,0.583,29,60,7,7,13,18,60,83
Latasha Byears,LAS,G-F,26,486,26,5,486,76,123,0.618,0,0,,76,123,0.618,30,53,0.566,65,141,13,19,4,20,89,182
Edna Campbell,SAC,G,1,12,1,0,12,2,5,0.4,0,2,0,2,3,0.667,0,0,,0,1,0,1,0,0,0,4
Dominique Canty,DET,G,28,625,28,12,625,52,154,0.338,1,5,0.2,51,149,0.342,55,76,0.724,24,69,83,21,4,56,59,160
Swin Cash*,DET,F,32,1079,32,32,1079,144,353,0.408,13,63,0.206,131,290,0.452,173,227,0.762,77,222,86,37,31,100,85,474
Iziane Castro Marques,MIA,F-G,19,182,19,1,182,24,72,0.333,1,17,0.059,23,55,0.418,17,25,0.68,7,17,7,7,0,18,22,66
Tamika Catchings*,IND,F,32,1167,32,32,1167,184,438,0.42,76,192,0.396,108,246,0.439,150,184,0.815,91,275,118,94,43,82,105,594
LaNeishea Caufield,UTA,G,8,65,8,0,65,6,15,0.4,5,9,0.556,1,6,0.167,2,2,1,3,5,1,7,0,8,13,19
Jill Chapman-Daily,DET,C,19,119,19,0,119,10,27,0.37,0,1,0,10,26,0.385,2,3,0.667,11,26,0,3,2,8,20,22
Kayte Christensen,PHO,F,30,413,30,2,413,48,95,0.505,0,1,0,48,94,0.511,24,35,0.686,39,80,15,24,13,32,73,120
Stacy Clinesmith,DET,G,12,105,12,0,105,8,21,0.381,6,15,0.4,2,6,0.333,5,6,0.833,1,5,17,1,1,6,6,27
Camille Cooper,NYL,C,23,119,23,1,119,11,28,0.393,0,0,,11,28,0.393,5,8,0.625,5,16,3,4,5,10,28,27
Sylvia Crawley,POR,F,32,819,32,31,819,114,284,0.401,7,17,0.412,107,267,0.401,44,63,0.698,46,134,47,18,37,62,90,279
Danielle Crockrom,UTA,F,18,84,18,0,84,10,28,0.357,0,1,0,10,27,0.37,9,12,0.75,6,13,2,0,2,3,8,29
Davalyn Cunningham,ORL,F,6,21,6,0,21,0,5,0,0,0,,0,5,0,0,0,,1,2,0,2,0,1,5,0
Stacey Dales,WAS,F,31,805,31,28,805,93,230,0.404,43,109,0.394,50,121,0.413,74,100,0.74,26,81,84,16,4,68,79,303
Grace Daley,HOU,G,23,185,23,4,185,16,37,0.432,2,8,0.25,14,29,0.483,29,47,0.617,13,23,16,3,1,17,15,63
Erika de Souza,LAS,F-C,11,41,11,0,41,5,14,0.357,0,0,,5,14,0.357,2,10,0.2,8,14,2,3,0,6,14,12
Tamecka Dixon,LAS,G,30,958,30,30,958,125,320,0.391,20,57,0.351,105,263,0.399,49,59,0.831,18,92,119,28,5,82,74,319
Cintia dos Santos,ORL,C,26,260,26,0,260,26,53,0.491,0,1,0,26,52,0.5,36,46,0.783,15,35,10,4,13,20,48,88
Katie Douglas,ORL,G-F,32,830,32,30,830,92,205,0.449,29,79,0.367,63,126,0.5,58,67,0.866,41,135,53,49,13,42,66,271
Margo Dydek,UTA,C,30,876,30,27,876,139,319,0.436,2,8,0.25,137,311,0.441,114,135,0.844,52,262,71,25,107,96,99,394
Simone Edwards,SEA,C,32,694,32,5,694,84,158,0.532,1,1,1,83,157,0.529,54,73,0.74,46,141,19,21,12,44,66,223
Tonya Edwards,CHA,G,29,303,29,0,303,36,99,0.364,7,25,0.28,29,74,0.392,33,46,0.717,11,41,24,16,2,17,28,112
Shalonda Enis,CHA,F-C,4,59,4,0,59,5,18,0.278,0,3,0,5,15,0.333,9,9,1,6,9,3,1,2,1,4,19
Summer Erb,CHA,C,31,342,31,3,342,35,62,0.565,0,0,,35,62,0.565,18,25,0.72,20,71,10,13,11,35,70,88
Barbara Farris,DET,F-C,32,564,32,16,564,49,117,0.419,0,1,0,49,116,0.422,45,61,0.738,29,94,16,12,9,38,62,143
Allison Feaster,CHA,F,32,956,32,32,956,115,292,0.394,79,189,0.418,36,103,0.35,70,85,0.824,37,118,61,39,12,40,79,379
Marie Ferdinand-Harris,UTA,G,32,1065,32,32,1065,176,371,0.474,5,34,0.147,171,337,0.507,132,171,0.772,19,107,91,51,7,89,86,489
Ukari Figgs,POR,G,31,866,31,31,866,83,232,0.358,39,120,0.325,44,112,0.393,59,65,0.908,13,80,104,25,2,44,50,264
Kristin Folkl,POR,F,32,602,32,4,602,62,126,0.492,0,3,0,62,123,0.504,31,35,0.886,41,148,32,18,17,32,56,155
Stacey Ford,SAC,F,5,12,5,0,12,1,2,0.5,0,0,,1,2,0.5,0,2,0,2,2,1,0,0,1,1,2
La'Keshia Frett,SAC,F,32,648,32,15,648,84,187,0.449,5,15,0.333,79,172,0.459,14,17,0.824,30,95,23,5,19,27,70,187
Linda Frohlich,NYL,F-C,16,67,16,0,67,1,10,0.1,0,4,0,1,6,0.167,4,4,1,3,13,1,2,0,4,11,6
Begona Garcia,DET,G,8,64,8,0,64,2,11,0.182,2,6,0.333,0,5,0,2,4,0.5,0,4,9,3,0,11,8,8
Andrea Gardner,UTA,F-C,30,198,30,2,198,18,49,0.367,0,0,,18,49,0.367,21,38,0.553,29,61,5,3,3,13,35,57
Kelley Gibson,HOU,F-G,29,276,29,2,276,21,55,0.382,14,36,0.389,7,19,0.368,4,6,0.667,3,20,14,8,7,21,21,60
Jennifer Gillom,PHO,F-C,31,874,31,31,874,166,400,0.415,36,93,0.387,130,307,0.423,105,131,0.802,36,116,37,29,21,61,90,473
Adrienne Goodson,UTA,F,32,1101,32,32,1101,189,419,0.451,8,28,0.286,181,391,0.463,117,157,0.745,91,181,67,45,6,102,92,503
Shaunzinski Gortman,MIN,G,29,369,29,2,369,35,97,0.361,14,43,0.326,21,54,0.389,7,9,0.778,16,61,21,13,6,25,42,91
Vedrana Grgin-Fonseca,LAS,F,12,79,12,0,79,12,31,0.387,5,12,0.417,7,19,0.368,2,3,0.667,3,8,1,1,0,8,11,31
Yolanda Griffith*,SAC,C-F,17,577,17,17,577,93,179,0.52,0,0,,93,179,0.52,102,127,0.803,66,148,19,16,13,45,70,288
Lady Grooms,SAC,F,32,850,32,26,850,78,181,0.431,0,1,0,78,180,0.433,71,83,0.855,38,99,39,21,8,46,69,227
Gordana Grubin,PHO,G,32,859,32,31,859,114,297,0.384,29,92,0.315,85,205,0.415,60,79,0.759,16,64,104,36,3,58,59,317
Amber Hall,POR,F,20,104,20,0,104,11,24,0.458,0,0,,11,24,0.458,8,16,0.5,8,26,1,7,1,12,12,30
Vicki Hall,LAS,F,3,19,3,0,19,2,4,0.5,0,1,0,2,3,0.667,3,4,0.75,1,2,1,1,0,1,2,7
Becky Hammon*,NYL,G,32,659,32,1,659,87,197,0.442,44,114,0.386,43,83,0.518,38,56,0.679,18,68,54,25,0,55,49,256
Lisa Harrison,PHO,F,32,899,32,28,899,120,242,0.496,2,6,0.333,118,236,0.5,20,23,0.87,43,126,40,31,3,45,62,262
Kristi Harrower,MIN,G,27,481,27,6,481,37,95,0.389,18,54,0.333,19,41,0.463,4,10,0.4,9,46,54,12,0,28,24,96
Tracy Henderson,CLE,C,23,173,23,0,173,16,41,0.39,0,0,,16,41,0.39,3,3,1,12,34,3,3,7,18,26,35
Amy Herrig,UTA,C,28,269,28,3,269,23,53,0.434,0,0,,23,53,0.434,22,30,0.733,15,57,4,9,14,21,35,68
Jessie Hicks,ORL,C-F,31,471,31,6,471,73,153,0.477,0,0,,73,153,0.477,44,63,0.698,60,102,23,19,25,51,77,190
Korie Hlede,NYL,G,16,129,16,0,129,11,26,0.423,0,1,0,11,25,0.44,4,9,0.444,4,16,12,6,2,21,24,26
Chamique Holdsclaw,WAS,F,20,634,20,20,634,149,330,0.452,11,28,0.393,138,302,0.457,88,106,0.83,54,232,45,20,6,45,50,397
Kedra Holland-Corn,SAC,G,32,902,32,32,902,102,299,0.341,38,157,0.242,64,142,0.451,54,72,0.75,28,90,63,41,5,81,74,296
Niele Ivey,IND,G,31,439,31,23,439,25,71,0.352,19,50,0.38,6,21,0.286,17,21,0.81,6,28,39,16,3,22,31,86
Deanna Jackson,CLE,F,18,143,18,0,143,19,46,0.413,0,3,0,19,43,0.442,17,24,0.708,10,27,6,2,1,9,11,55
Lauren Jackson*,SEA,F-C,28,882,28,28,882,186,462,0.403,42,120,0.35,144,342,0.421,68,90,0.756,66,190,41,30,81,47,95,482
Tammy Jackson,HOU,F-C,5,69,5,1,69,3,8,0.375,0,0,,3,8,0.375,0,2,0,7,13,1,3,3,6,7,6
Tamicha Jackson,POR,G,32,692,32,10,692,122,291,0.419,24,76,0.316,98,215,0.456,46,66,0.697,20,59,95,55,1,64,59,314
Adrienne Johnson,ORL,G,32,602,32,2,602,68,181,0.376,18,61,0.295,50,120,0.417,12,17,0.706,14,46,22,15,2,26,40,166
LaTonya Johnson,UTA,F,28,269,28,1,269,25,76,0.329,10,32,0.313,15,44,0.341,15,20,0.75,8,19,10,7,2,15,36,75
Pollyanna Johns Kimbrough,MIA,C,31,801,31,30,801,78,149,0.523,0,0,,78,149,0.523,61,97,0.629,58,140,32,27,15,53,75,217
Shannon Johnson,ORL,G,31,1110,31,31,1110,157,389,0.404,21,77,0.273,136,312,0.436,164,214,0.766,49,129,163,51,7,98,78,499
Tiffani Johnson,HOU,C,32,815,32,32,815,77,178,0.433,0,2,0,77,176,0.438,47,58,0.81,73,173,39,17,24,38,67,201
Vickie Johnson,NYL,G-F,31,1028,31,31,1028,139,305,0.456,32,76,0.421,107,229,0.467,49,61,0.803,42,109,86,27,4,45,60,359
Asjha Jones,WAS,F,32,612,32,5,612,93,233,0.399,2,10,0.2,91,223,0.408,20,33,0.606,39,89,28,13,17,39,88,208
Merlakia Jones,CLE,G,32,1094,32,32,1094,157,393,0.399,15,54,0.278,142,339,0.419,62,79,0.785,33,175,72,44,4,55,60,391
Zuzi Klimesova,IND,F,11,39,11,0,39,2,12,0.167,0,0,,2,12,0.167,1,1,1,1,5,2,1,1,2,2,5
Sheila Lambert,CHA,G,3,16,3,0,16,1,3,0.333,0,0,,1,3,0.333,0,0,,2,3,3,1,0,2,1,2
Lisa Leslie*,LAS,C,31,1060,31,31,1060,189,406,0.466,12,37,0.324,177,369,0.48,133,183,0.727,78,322,83,46,90,108,123,523
Takeisha Lewis,SEA,F-C,14,57,14,0,57,4,10,0.4,0,1,0,4,9,0.444,10,18,0.556,7,24,3,2,0,7,12,18
Tynesha Lewis,HOU,G,17,145,17,1,145,13,30,0.433,3,8,0.375,10,22,0.455,5,8,0.625,6,18,9,3,3,9,18,34
Rebecca Lobo*,HOU,C,21,132,21,0,132,15,32,0.469,3,7,0.429,12,25,0.48,1,4,0.25,9,23,12,1,5,11,10,34
Helen Luz,WAS,G,32,474,32,0,474,65,148,0.439,42,106,0.396,23,42,0.548,15,19,0.789,9,32,48,18,5,43,40,187
Mwadi Mabika,LAS,G,32,1050,32,32,1050,188,444,0.423,64,175,0.366,124,269,0.461,99,118,0.839,32,167,92,38,9,62,90,539
Clarisse Machanguana,ORL,C-F,29,428,29,25,428,61,114,0.535,0,0,,61,114,0.535,16,25,0.64,26,64,17,12,4,33,61,138
Shea Mahoney,PHO,F,3,13,3,0,13,2,3,0.667,0,1,0,2,2,1,1,1,1,2,2,1,0,0,1,4,5
Hamchetou Maiga-Ba,SAC,F,23,197,23,3,197,13,53,0.245,0,0,,13,53,0.245,14,30,0.467,18,37,9,15,3,23,37,40
Nadine Malcolm,IND,F,29,599,29,28,599,58,158,0.367,12,41,0.293,46,117,0.393,28,37,0.757,22,61,21,13,3,34,42,156
Michelle Marciniak,SEA,G,23,280,23,1,280,24,68,0.353,2,8,0.25,22,60,0.367,22,29,0.759,8,28,38,11,2,25,33,72
Monica Maxwell,IND,F,18,170,18,0,170,14,47,0.298,5,17,0.294,9,30,0.3,2,2,1,12,31,7,7,4,6,16,35
Brandi McCain,CLE,G,31,392,31,2,392,25,86,0.291,21,58,0.362,4,28,0.143,12,16,0.75,4,26,41,11,3,34,29,83
Tiffany McCain,ORL,G,16,51,16,0,51,2,10,0.2,0,4,0,2,6,0.333,3,4,0.75,1,3,2,3,0,3,9,7
Nikki McCray,IND,G,32,1058,32,32,1058,132,318,0.415,21,66,0.318,111,252,0.44,84,103,0.816,29,97,70,28,3,82,73,369
Nicky McCrimmon,LAS,G,32,356,32,0,356,20,49,0.408,4,15,0.267,16,34,0.471,7,11,0.636,9,23,53,22,3,24,22,51
Danielle McCulley,SEA,C-F,4,43,4,1,43,0,12,0,0,3,0,0,9,0,2,2,1,3,7,1,1,0,2,5,2
Carla McGhee,ORL,F,2,4,2,0,4,2,4,0.5,0,0,,2,4,0.5,1,1,1,1,1,0,0,0,0,0,5
Taj McWilliams-Franklin,ORL,F-C,13,383,13,12,383,41,82,0.5,1,3,0.333,40,79,0.506,27,31,0.871,21,63,13,19,14,22,40,110
Chasity Melvin,CLE,C-F,32,1055,32,32,1055,153,330,0.464,3,6,0.5,150,324,0.463,90,131,0.687,84,193,56,29,18,74,104,399
Coco Miller,WAS,G,32,904,32,32,904,114,263,0.433,24,64,0.375,90,199,0.452,46,56,0.821,44,116,82,33,2,59,84,298
Kelly Miller,CHA,G,32,554,32,0,554,79,177,0.446,24,51,0.471,55,126,0.437,29,38,0.763,31,68,49,22,1,27,39,211
Tausha Mills,WAS,C,4,17,4,0,17,0,4,0,0,0,,0,4,0,0,2,0,0,3,0,1,0,2,3,0
DeLisha Milton-Jones,LAS,F,32,966,32,25,966,132,271,0.487,21,50,0.42,111,221,0.502,77,104,0.74,65,211,45,50,35,94,122,362
Adriana Moises,PHO,G,32,619,32,4,619,63,164,0.384,19,66,0.288,44,98,0.449,48,60,0.8,15,60,79,30,3,72,53,193
Jackie Moore,IND,C,18,128,18,2,128,16,38,0.421,0,1,0,16,37,0.432,10,14,0.714,9,29,3,5,1,14,16,42
Carolyn Moos,MIA,F-C,2,6,2,0,6,0,1,0,0,0,,0,1,0,0,0,,0,0,0,0,1,0,2,0
Jenny Mowe,POR,C,5,16,5,0,16,0,1,0,0,0,,0,1,0,1,2,0.5,1,1,0,0,0,1,3,1
Andrea Nagy,SAC,G,24,409,24,8,409,12,44,0.273,3,14,0.214,9,30,0.3,7,16,0.438,3,29,73,10,4,31,51,34
Astou Ndiaye-Diatta,DET,F,32,776,32,32,776,126,270,0.467,0,2,0,126,268,0.47,23,39,0.59,44,162,39,17,12,58,65,275
Claudia Neves,MIA,G,20,194,20,0,194,11,31,0.355,4,21,0.19,7,10,0.7,11,16,0.688,0,7,25,8,0,13,18,37
Bernadette Ngoyisa,NYL,C,7,12,7,0,12,3,5,0.6,0,0,,3,5,0.6,0,0,,1,5,0,0,2,0,2,6
Deanna Nolan,DET,G-F,32,804,32,32,804,103,248,0.415,42,114,0.368,61,134,0.455,29,36,0.806,17,87,62,27,12,61,74,277
Vanessa Nygaard,MIA,F,29,443,29,22,443,43,101,0.426,24,64,0.375,19,37,0.514,10,13,0.769,27,67,9,11,1,13,49,120
Shantia Owens,CHA,F,2,6,2,0,6,0,0,,0,0,,0,0,,0,0,,0,2,0,0,0,0,0,0
Murriel Page,WAS,F,32,750,32,15,750,88,195,0.451,2,4,0.5,86,191,0.45,30,53,0.566,55,155,37,14,15,45,79,208
Kate Paye,SEA,G,19,114,19,0,114,7,19,0.368,6,16,0.375,1,3,0.333,1,2,0.5,2,7,5,3,0,8,18,21
Ticha Penicheiro,SAC,G,24,853,24,24,853,60,159,0.377,8,32,0.25,52,127,0.409,75,103,0.728,7,102,192,64,1,69,49,203
Erin Perperoglou,CHA,F,29,392,29,0,392,33,82,0.402,4,11,0.364,29,71,0.408,25,36,0.694,32,91,18,13,15,27,61,95
Bridget Pettis,IND,G,32,375,32,0,375,38,107,0.355,9,43,0.209,29,64,0.453,28,39,0.718,17,39,17,8,0,24,22,113
Tari Phillips,NYL,F-C,32,1009,32,31,1009,183,373,0.491,0,2,0,183,371,0.493,85,126,0.675,69,223,41,58,14,93,113,451
Lynn Pride,MIN,G-F,31,589,31,15,589,57,148,0.385,1,10,0.1,56,138,0.406,8,17,0.471,25,103,43,25,25,47,73,123
Felicia Ragland,SEA,G,31,432,31,3,432,48,125,0.384,22,55,0.4,26,70,0.371,23,28,0.821,27,48,23,27,1,29,44,141
Kristen Rasmussen,MIA,F,31,674,31,5,674,64,116,0.552,3,7,0.429,61,109,0.56,39,46,0.848,41,117,41,18,16,37,63,170
Jamie Redd,SEA,F,10,112,10,0,112,17,34,0.5,9,18,0.5,8,16,0.5,9,12,0.75,8,13,7,2,0,7,17,52
Brandy Reed,PHO,F,5,85,5,4,85,15,41,0.366,0,5,0,15,36,0.417,8,11,0.727,1,4,4,2,3,8,8,38
Tracy Reid,PHO,F,24,421,24,12,421,48,117,0.41,0,1,0,48,116,0.414,17,28,0.607,33,77,14,22,2,36,29,113
Ruth Riley,MIA,C,26,519,26,8,519,60,129,0.465,0,0,,60,129,0.465,28,46,0.609,24,90,25,11,41,49,87,148
Jennifer Rizzotti,CLE,G,26,695,26,25,695,54,135,0.4,38,99,0.384,16,36,0.444,32,40,0.8,5,70,85,23,3,45,53,178
Crystal Robinson,NYL,F,32,1068,32,32,1068,126,302,0.417,67,181,0.37,59,121,0.488,59,72,0.819,22,91,81,48,12,52,101,378
Nykesha Sales,ORL,F-G,32,1042,32,32,1042,155,376,0.412,37,115,0.322,118,261,0.452,84,106,0.792,36,120,60,60,7,71,97,431
Sheri Sam,MIA,G-F,32,1073,32,32,1073,191,440,0.434,26,76,0.342,165,364,0.453,55,89,0.618,58,155,83,69,6,71,83,463
Kelly Santos,DET,F,12,169,12,0,169,16,42,0.381,0,0,,16,42,0.381,12,20,0.6,12,32,7,3,9,14,20,44
Paige Sauer,CLE,C,1,7,1,0,7,0,3,0,0,0,,0,3,0,0,0,,1,2,0,1,0,1,0,0
Jaynetta Saunders,PHO,F,28,302,28,1,302,39,103,0.379,0,4,0,39,99,0.394,21,32,0.656,10,38,23,9,4,20,23,99
Audrey Sauret,WAS,G,15,165,15,2,165,10,24,0.417,1,5,0.2,9,19,0.474,3,5,0.6,3,11,18,8,2,15,12,24
Kelly Schumacher,IND,C,31,352,31,1,352,45,89,0.506,0,1,0,45,88,0.511,18,26,0.692,18,59,13,7,23,21,49,108
Georgia Schweitzer,MIN,G-F,30,509,30,9,509,42,87,0.483,14,33,0.424,28,54,0.519,26,30,0.867,7,51,37,15,5,27,47,124
Olympia Scott,IND,C,31,975,31,31,975,113,232,0.487,0,4,0,113,228,0.496,66,82,0.805,80,211,52,38,13,69,127,292
Elena Shakirova,CHA,C,1,5,1,0,5,0,0,,0,0,,0,0,,1,2,0.5,1,1,0,1,0,0,0,1
Charlotte Smith,CHA,F,32,890,32,32,890,91,222,0.41,34,91,0.374,57,131,0.435,40,54,0.741,39,121,53,21,17,60,113,256
Katie Smith*,MIN,G,31,1138,31,31,1138,162,401,0.404,62,188,0.33,100,213,0.469,126,153,0.824,24,92,79,32,7,70,87,512
Tangela Smith,SAC,C,32,1063,32,32,1063,184,435,0.423,15,42,0.357,169,393,0.43,86,101,0.851,56,188,40,27,46,59,126,469
Michelle Snow,HOU,C,32,480,32,2,480,45,96,0.469,1,2,0.5,44,94,0.468,34,57,0.596,31,119,13,12,26,22,59,125
Trisha Stafford-Odom,MIA,F,6,38,6,0,38,1,6,0.167,0,0,,1,6,0.167,6,8,0.75,3,6,2,1,0,6,5,8
Dawn Staley*,CHA,G,32,1061,32,32,1061,85,232,0.366,33,83,0.398,52,149,0.349,77,101,0.762,8,56,164,48,0,80,67,280
Jackie Stiles,POR,G,21,382,21,3,382,43,135,0.319,15,44,0.341,28,91,0.308,24,30,0.8,7,18,20,4,0,21,38,125
Andrea Stinson,CHA,G,32,950,32,32,950,159,349,0.456,29,70,0.414,130,279,0.466,64,93,0.688,37,177,91,37,9,52,56,411
Shanele Stires,MIN,F,9,22,9,0,22,2,4,0.5,1,2,0.5,1,2,0.5,1,2,0.5,4,6,1,0,1,2,3,6
Tammy Sutton-Brown,CHA,C,32,885,32,29,885,128,242,0.529,0,0,,128,242,0.529,124,174,0.713,76,191,15,29,36,49,125,380
Sheryl Swoopes*,HOU,F-G,32,1154,32,32,1154,221,509,0.434,23,80,0.288,198,429,0.462,127,154,0.825,30,158,107,88,23,87,50,592
Penny Taylor,CLE,F,30,908,30,26,908,133,320,0.416,38,111,0.342,95,209,0.455,87,102,0.853,51,158,68,37,11,58,66,391
Nikki Teasley,LAS,G,32,882,32,32,882,67,166,0.404,40,100,0.4,27,66,0.409,30,40,0.75,17,84,140,25,9,68,63,204
Stacey Thomas,POR,F,32,621,32,6,621,51,148,0.345,10,39,0.256,41,109,0.376,31,61,0.508,34,94,67,42,12,36,62,143
Alicia Thompson,IND,F,18,314,18,2,314,39,109,0.358,7,29,0.241,32,80,0.4,12,17,0.706,12,42,14,7,2,18,20,97
Tina Thompson*,HOU,F,29,1052,29,29,1052,176,408,0.431,40,108,0.37,136,300,0.453,93,113,0.823,67,217,62,25,20,92,76,485
Slobodanka Tuvic,PHO,C,26,320,26,1,320,30,77,0.39,1,6,0.167,29,71,0.408,25,32,0.781,11,63,11,9,9,31,53,86
Michele Van Gorp,MIN,C,22,352,22,13,352,41,90,0.456,2,7,0.286,39,83,0.47,16,22,0.727,29,64,14,6,11,20,53,100
Kristen Veal,PHO,G,23,361,23,10,361,24,79,0.304,13,47,0.277,11,32,0.344,10,13,0.769,6,27,41,14,2,42,41,71
Kamila Vodichkova,SEA,F-C,32,817,32,30,817,114,245,0.465,13,38,0.342,101,207,0.488,54,67,0.806,61,176,47,36,18,55,96,295
Ayana Walker,DET,F,32,548,32,0,548,63,167,0.377,2,9,0.222,61,158,0.386,34,49,0.694,56,118,17,12,34,29,56,162
DeMya Walker,POR,F,31,848,31,29,848,139,287,0.484,2,12,0.167,137,275,0.498,59,95,0.621,55,154,51,26,33,90,97,339
Maren Walseth,WAS,F,18,104,18,0,104,6,25,0.24,1,7,0.143,5,18,0.278,0,2,0,7,21,7,2,0,9,8,13
Tonya Massaline,WAS,F,25,291,25,0,291,28,86,0.326,6,18,0.333,22,68,0.324,11,13,0.846,27,38,15,3,2,16,6,73
Ann Wauters,CLE,C,28,802,28,25,802,120,217,0.553,0,1,0,120,216,0.556,74,87,0.851,45,141,39,16,21,59,74,314
Teresa Weatherspoon*,NYL,G,32,954,32,32,954,39,114,0.342,2,20,0.1,37,94,0.394,28,54,0.519,23,86,181,42,3,78,88,108
Val Whiting-Raymond,MIN,C-F,6,52,6,3,52,4,13,0.308,0,0,,4,13,0.308,5,12,0.417,3,9,5,2,2,4,10,13
Tamika Whitmore,NYL,F,32,977,32,32,977,148,310,0.477,0,1,0,148,309,0.479,110,150,0.733,43,141,23,27,43,49,102,406
Sue Wicks,NYL,F,30,428,30,0,428,24,70,0.343,0,1,0,24,69,0.348,18,27,0.667,30,101,14,22,15,30,60,66
Adrian Williams-Strong,PHO,C-F,32,878,32,30,878,79,169,0.467,0,0,,79,169,0.467,42,60,0.7,64,220,35,48,29,63,88,200
Lenae Williams,DET,G-F,27,177,27,0,177,30,101,0.297,13,54,0.241,17,47,0.362,0,5,0,7,19,4,4,0,14,15,73
Natalie Williams,UTA,C,31,1008,31,31,1008,124,285,0.435,5,12,0.417,119,273,0.436,98,132,0.742,105,255,38,38,16,72,122,351
Tamika Williams,MIN,F,31,1023,31,31,1023,124,221,0.561,3,11,0.273,121,210,0.576,63,108,0.583,96,229,51,44,13,74,57,314
Sophia Witherspoon,LAS,G,31,358,31,1,358,49,118,0.415,28,67,0.418,21,51,0.412,35,46,0.761,9,29,29,13,2,22,27,161
Kara Wolters,SAC,C,14,78,14,0,78,9,28,0.321,0,0,,9,28,0.321,6,10,0.6,8,23,3,0,3,6,18,24
