Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tonya Edwards,PHO,G,32,926,32,32,926,112,298,0.376,35,114,0.307,77,184,0.418,79,101,0.782,19,76,58,36,9,63,80,338
Shalonda Enis,CHA,F-C,12,323,12,9,323,41,104,0.394,11,32,0.344,30,72,0.417,46,60,0.767,21,45,10,10,1,16,30,139
Summer Erb,CHA,C,29,275,29,0,275,32,73,0.438,0,1,0,32,72,0.444,28,43,0.651,26,63,10,8,6,17,68,92
Barbara Farris,DET,F-C,14,130,14,2,130,15,30,0.5,0,1,0,15,29,0.517,15,27,0.556,16,32,2,6,1,14,30,45
Allison Feaster,LAS,F,32,469,32,0,469,60,167,0.359,22,85,0.259,38,82,0.463,60,72,0.833,36,85,33,23,2,35,47,202
Marina Ferragut,NYL,F,23,154,23,4,154,23,53,0.434,3,10,0.3,20,43,0.465,1,2,0.5,4,17,4,0,2,11,34,50
Ukari Figgs,LAS,G,32,803,32,32,803,66,153,0.431,29,82,0.354,37,71,0.521,54,65,0.831,14,55,127,21,3,43,53,215
Olga Firsova,NYL,C,9,19,9,0,19,4,10,0.4,0,1,0,4,9,0.444,4,5,0.8,0,4,1,0,1,2,8,12
Milena Flores,MIA,G,32,474,32,0,474,34,112,0.304,18,61,0.295,16,51,0.314,26,42,0.619,6,23,49,23,3,48,36,112
Kristin Folkl,MIN,F,32,845,32,20,845,86,191,0.45,4,19,0.211,82,172,0.477,66,94,0.702,38,154,67,23,22,50,80,242
Kisha Ford,MIA,G-F,28,424,28,0,424,33,108,0.306,1,4,0.25,32,104,0.308,35,61,0.574,32,62,21,32,1,27,65,102
Desiree Francis,NYL,F,1,2,1,0,2,0,1,0,0,0,,0,1,0,0,0,,0,0,0,0,0,0,0,0
Stacy Frese,UTA,G,21,222,21,0,222,10,30,0.333,9,26,0.346,1,4,0.25,33,36,0.917,4,18,17,4,0,14,14,62
La'Keshia Frett,LAS,F,25,187,25,0,187,14,51,0.275,0,1,0,14,50,0.28,12,16,0.75,8,24,6,7,6,13,10,40
Andrea Garner,SEA,F-C,32,560,32,19,560,37,115,0.322,1,2,0.5,36,113,0.319,24,38,0.632,42,97,25,27,10,43,44,99
Cornelia Gayden,ORL,G,3,7,3,0,7,1,2,0.5,0,1,0,1,1,1,0,0,,0,0,1,0,0,0,0,2
Kelley Gibson,HOU,F-G,17,76,17,0,76,7,19,0.368,3,7,0.429,4,12,0.333,7,8,0.875,4,12,2,1,0,4,11,24
Jennifer Gillom,PHO,F-C,30,826,30,30,826,139,316,0.44,19,69,0.275,120,247,0.486,79,106,0.745,31,116,45,21,29,59,91,376
Usha Gilmore,IND,G,4,21,4,0,21,1,5,0.2,0,1,0,1,4,0.25,0,0,,3,5,2,0,0,4,6,2
Adrienne Goodson,UTA,F,29,929,29,28,929,199,415,0.48,8,29,0.276,191,386,0.495,92,134,0.687,69,164,69,41,7,81,67,498
Vedrana Grgin-Fonseca,LAS,F,18,183,18,0,183,17,62,0.274,1,17,0.059,16,45,0.356,14,23,0.609,9,23,12,3,1,14,17,49
Yolanda Griffith*,SAC,C-F,32,1026,32,32,1026,193,361,0.535,0,0,,193,361,0.535,137,194,0.706,148,331,47,83,61,82,110,523
Lady Grooms,SAC,F,30,401,30,3,401,39,88,0.443,0,1,0,39,87,0.448,46,61,0.754,27,44,13,10,3,21,27,124
Gordana Grubin,IND,G,29,720,29,20,720,90,239,0.377,28,91,0.308,62,148,0.419,31,40,0.775,20,76,63,31,0,60,47,239
Vicki Hall,CLE,F,32,577,32,10,577,59,158,0.373,10,42,0.238,49,116,0.422,22,34,0.647,24,92,24,17,8,25,60,150
Becky Hammon*,NYL,G,32,835,32,16,835,119,252,0.472,52,141,0.369,67,111,0.604,61,69,0.884,19,64,58,29,1,62,55,351
Romana Hamzova,ORL,G,15,43,15,0,43,2,11,0.182,0,3,0,2,8,0.25,3,6,0.5,1,3,5,5,0,4,4,7
Donna Harrington,IND,F,8,67,8,0,67,1,6,0.167,0,0,,1,6,0.167,6,10,0.6,4,9,5,2,1,11,16,8
Lisa Harrison,PHO,F,31,750,31,20,750,81,154,0.526,8,12,0.667,73,142,0.514,30,37,0.811,38,121,36,30,4,22,62,200
Dena Head,PHO,G,17,149,17,1,149,8,22,0.364,1,7,0.143,7,15,0.467,10,16,0.625,5,18,15,4,0,11,17,27
Sonja Henning,SEA,G,32,980,32,32,980,53,151,0.351,25,66,0.379,28,85,0.329,37,61,0.607,22,86,79,61,3,54,73,168
Amy Herrig,UTA,C,25,341,25,0,341,36,75,0.48,0,1,0,36,74,0.486,19,31,0.613,26,59,20,7,5,29,41,91
Katrina Hibbert,SEA,G-F,20,240,20,6,240,19,59,0.322,8,31,0.258,11,28,0.393,7,9,0.778,8,30,18,7,1,17,22,53
Jessie Hicks,ORL,C-F,26,157,26,1,157,10,23,0.435,0,0,,10,23,0.435,18,29,0.621,13,26,4,2,7,17,33,38
E.C. Hill,CHA,G,26,213,26,0,213,16,56,0.286,5,22,0.227,11,34,0.324,2,5,0.4,8,23,14,5,1,25,33,39
Korie Hlede,UTA,G,31,867,31,31,867,118,260,0.454,25,58,0.431,93,202,0.46,51,70,0.729,25,93,92,38,4,76,84,312
Chamique Holdsclaw,WAS,F,32,1131,32,32,1131,232,499,0.465,10,39,0.256,222,460,0.483,87,128,0.68,57,240,80,47,18,93,74,561
Kedra Holland-Corn,SAC,G,32,934,32,32,934,111,253,0.439,44,122,0.361,67,131,0.511,46,66,0.697,28,70,81,43,5,74,63,312
Joy Holmes-Harris,DET,F,29,271,29,0,271,33,70,0.471,4,11,0.364,29,59,0.492,21,30,0.7,17,45,14,11,4,16,36,91
Kym Hope,UTA,C,3,4,3,0,4,0,1,0,0,0,,0,1,0,2,2,1,0,2,0,0,0,1,0,2
Dalma Ivanyi,UTA,G,27,489,27,16,489,30,96,0.313,12,43,0.279,18,53,0.34,21,28,0.75,12,54,63,25,3,50,67,93
Tammy Jackson,HOU,F-C,29,339,29,1,339,35,61,0.574,0,0,,35,61,0.574,6,11,0.545,18,61,11,12,9,24,62,76
Tamicha Jackson,DET,G,17,267,17,0,267,41,106,0.387,8,32,0.25,33,74,0.446,26,35,0.743,8,25,36,22,0,21,30,116
Adrienne Johnson,ORL,G,32,1100,32,31,1100,175,393,0.445,52,148,0.351,123,245,0.502,34,38,0.895,30,90,54,24,3,56,59,436
LaTonya Johnson,UTA,F,29,481,29,6,481,52,129,0.403,12,36,0.333,40,93,0.43,28,43,0.651,14,52,26,12,2,34,65,144
Niesa Johnson,CHA,G,6,78,6,0,78,9,17,0.529,2,5,0.4,7,12,0.583,6,6,1,0,4,11,4,0,9,3,26
Pollyanna Johns Kimbrough,CLE,C,12,57,12,0,57,5,10,0.5,0,0,,5,10,0.5,7,12,0.583,7,14,2,0,1,8,9,17
Shannon Johnson,ORL,G,32,1126,32,32,1126,122,309,0.395,30,90,0.333,92,219,0.42,107,144,0.743,53,155,169,58,7,102,83,381
Tiffani Johnson,HOU,C,31,687,31,29,687,48,100,0.48,0,0,,48,100,0.48,35,50,0.7,59,147,10,10,16,17,86,131
Vickie Johnson,NYL,G-F,31,1023,31,31,1023,143,324,0.441,27,71,0.38,116,253,0.458,67,76,0.882,40,137,77,22,5,57,48,380
Jameka Jones,MIA,G,21,233,21,0,233,25,95,0.263,7,35,0.2,18,60,0.3,13,18,0.722,10,22,10,8,0,25,40,70
Larecha Jones,CHA,G-F,9,54,9,0,54,8,19,0.421,2,6,0.333,6,13,0.462,1,2,0.5,0,5,2,0,1,4,5,19
Merlakia Jones,CLE,G,32,948,32,32,948,153,323,0.474,14,45,0.311,139,278,0.5,32,47,0.681,52,139,63,29,2,60,86,352
Tanja Kostic,MIA,F,5,46,5,0,46,3,9,0.333,0,0,,3,9,0.333,1,2,0.5,3,5,4,2,0,7,6,7
Nicole Kubik,PHO,G,4,19,4,0,19,1,3,0.333,0,1,0,1,2,0.5,4,4,1,0,2,2,0,0,3,4,6
Venus Lacy,NYL,C,2,18,2,2,18,2,5,0.4,0,0,,2,5,0.4,2,4,0.5,1,5,0,0,0,2,0,6
Monica Lamb,HOU,C,13,140,13,2,140,10,20,0.5,0,0,,10,20,0.5,6,12,0.5,5,26,3,2,4,4,23,26
Betty Lennox,MIN,G,32,984,32,31,984,201,471,0.427,55,139,0.396,146,332,0.44,84,105,0.8,53,178,82,53,9,97,112,541
Lisa Leslie*,LAS,C,32,1028,32,32,1028,197,430,0.458,7,32,0.219,190,398,0.477,169,205,0.824,75,306,60,31,74,103,134,570
Andrea Lloyd-Curry,MIN,F,14,333,14,2,333,26,68,0.382,11,32,0.344,15,36,0.417,12,17,0.706,14,43,22,12,2,24,32,75
Stacey Lovelace,SEA,C,23,324,23,1,324,36,103,0.35,2,9,0.222,34,94,0.362,25,31,0.806,19,57,16,13,2,35,42,99
Mwadi Mabika,LAS,G,32,940,32,32,940,130,335,0.388,61,159,0.384,69,176,0.392,73,89,0.82,45,179,98,58,18,51,117,394
Clarisse Machanguana,LAS,C-F,31,421,31,1,421,48,83,0.578,0,1,0,48,82,0.585,14,25,0.56,20,72,18,13,4,19,66,110
Shea Mahoney,NYL,F,15,158,15,3,158,11,38,0.289,1,5,0.2,10,33,0.303,4,8,0.5,10,30,4,2,1,5,14,27
Sharon Manning,MIA,F-C,24,403,24,9,403,44,92,0.478,1,2,0.5,43,90,0.478,14,26,0.538,41,100,17,23,4,39,59,103
Rhonda Mapp,CHA,C,30,856,30,30,856,138,300,0.46,8,22,0.364,130,278,0.468,73,88,0.83,60,205,64,30,24,59,112,357
Michelle Marciniak,POR,G,32,537,32,0,537,58,154,0.377,18,54,0.333,40,100,0.4,43,75,0.573,11,59,73,37,6,67,79,177
Maylana Martin,MIN,C-F,30,456,30,13,456,54,118,0.458,5,19,0.263,49,99,0.495,19,32,0.594,25,67,21,17,13,29,81,132
Monica Maxwell,IND,F,32,1029,32,32,1029,110,285,0.386,62,156,0.397,48,129,0.372,50,58,0.862,40,160,63,49,16,64,92,332
Tiffany McCain,ORL,G,25,214,25,0,214,15,49,0.306,5,22,0.227,10,27,0.37,16,18,0.889,2,11,5,3,1,9,18,51
Stephanie White,IND,G-F,32,635,32,12,635,66,166,0.398,27,70,0.386,39,96,0.406,71,86,0.826,14,60,57,31,6,47,49,230
Suzie McConnell Serio,CLE,G,32,705,32,32,705,58,140,0.414,38,97,0.392,20,43,0.465,19,25,0.76,9,50,119,15,1,69,30,173
Nikki McCray,WAS,G,32,1046,32,32,1046,167,385,0.434,50,151,0.331,117,234,0.5,113,147,0.769,22,56,85,45,5,89,79,497
Nicky McCrimmon,LAS,G,32,488,32,0,488,39,77,0.506,16,33,0.485,23,44,0.523,7,14,0.5,9,32,65,29,8,48,41,101
Danielle McCulley,IND,C-F,29,456,29,2,456,63,153,0.412,3,17,0.176,60,136,0.441,46,63,0.73,45,82,19,16,22,37,63,175
Carla McGhee,ORL,F,32,408,32,0,408,30,83,0.361,0,3,0,30,80,0.375,27,39,0.692,27,64,23,21,5,31,58,87
Taj McWilliams-Franklin,ORL,F-C,32,1098,32,32,1098,173,330,0.524,5,17,0.294,168,313,0.537,87,122,0.713,90,244,54,59,31,83,86,438
Chasity Melvin,CLE,C-F,32,904,32,32,904,136,289,0.471,1,7,0.143,135,282,0.479,100,137,0.73,69,172,61,29,18,62,113,373
Tausha Mills,WAS,C,31,295,31,0,295,46,105,0.438,0,0,,46,105,0.438,38,51,0.745,39,80,9,10,8,37,71,130
DeLisha Milton-Jones,LAS,F,32,983,32,32,983,150,293,0.512,2,8,0.25,148,285,0.519,76,102,0.745,55,194,68,44,29,67,124,378
Naomi Mulitauaopele,UTA,C,22,291,22,3,291,41,69,0.594,2,3,0.667,39,66,0.591,15,20,0.75,12,34,6,4,6,30,37,99
Andrea Nagy,WAS,G,23,694,23,23,694,31,79,0.392,14,39,0.359,17,40,0.425,21,26,0.808,10,63,118,17,8,55,55,97
Astou Ndiaye-Diatta,DET,F,32,868,32,32,868,158,333,0.474,1,6,0.167,157,327,0.48,29,51,0.569,65,187,40,23,22,63,86,346
Eva Nemcova,CLE,F,14,443,14,14,443,67,164,0.409,29,71,0.408,38,93,0.409,22,24,0.917,9,41,23,15,8,27,29,185
Claudia Neves,DET,G,30,636,30,20,636,63,166,0.38,28,92,0.304,35,74,0.473,25,30,0.833,8,35,59,31,1,56,31,179
Vanessa Nygaard,POR,F,32,843,32,28,843,91,209,0.435,30,90,0.333,61,119,0.513,41,54,0.759,50,121,30,17,5,38,98,253
Heather Owen,WAS,F-C,11,60,11,0,60,1,4,0.25,0,0,,1,4,0.25,0,0,,2,9,2,0,0,3,12,2
Shantia Owens,MIA,F,31,605,31,16,605,51,131,0.389,0,0,,51,131,0.389,29,54,0.537,47,97,21,11,26,54,95,131
Murriel Page,WAS,F,32,1046,32,32,1046,131,222,0.59,0,0,,131,222,0.59,52,92,0.565,79,208,64,23,32,63,103,314
Wendy Palmer,DET,F,32,914,32,30,914,167,373,0.448,12,48,0.25,155,325,0.477,95,135,0.704,67,219,39,20,10,65,112,441
Kate Paye,MIN,G,28,408,28,12,408,19,58,0.328,12,41,0.293,7,17,0.412,6,9,0.667,3,30,38,8,6,28,49,56
Ticha Penicheiro,SAC,G,30,936,30,30,936,68,185,0.368,10,50,0.2,58,135,0.43,62,107,0.579,12,89,236,70,6,71,71,208
Bridget Pettis,PHO,G,32,583,32,6,583,60,168,0.357,20,75,0.267,40,93,0.43,49,61,0.803,19,60,46,31,4,39,62,189
Tari Phillips,NYL,F-C,31,978,31,30,978,170,364,0.467,2,8,0.25,168,356,0.472,85,130,0.654,86,247,28,59,21,85,110,427
Angie Potthoff,MIN,F,3,8,3,0,8,0,2,0,0,1,0,0,1,0,0,0,,0,2,1,0,0,0,3,0
Elaine Powell,ORL,G,20,347,20,1,347,26,66,0.394,3,9,0.333,23,57,0.404,17,22,0.773,17,50,42,12,1,30,21,72
Lynn Pride,POR,G-F,32,462,32,1,462,41,118,0.347,3,9,0.333,38,109,0.349,29,42,0.69,22,61,40,16,9,33,59,114
Texlin Quinney,IND,F,17,118,17,0,118,6,14,0.429,0,0,,6,14,0.429,3,5,0.6,11,16,15,4,0,10,12,15
Jamie Redd,SEA,F,26,387,26,8,387,49,125,0.392,18,52,0.346,31,73,0.425,24,34,0.706,18,45,16,19,1,35,53,140
Brandy Reed,PHO,F,32,1090,32,30,1090,231,456,0.507,18,43,0.419,213,413,0.516,128,142,0.901,59,188,86,66,21,90,52,608
Tracy Reid,CHA,F,29,620,29,17,620,86,180,0.478,0,2,0,86,178,0.483,39,72,0.542,45,100,29,14,9,51,47,211
Jennifer Rizzotti,HOU,G,32,437,32,2,437,21,55,0.382,12,39,0.308,9,16,0.563,6,9,0.667,6,36,44,15,2,26,38,60
Crystal Robinson,NYL,F,27,722,27,14,722,86,201,0.428,36,102,0.353,50,99,0.505,30,33,0.909,26,68,48,23,10,33,74,238
Renee Robinson,WAS,G,2,5,2,0,5,0,1,0,0,1,0,0,0,,4,4,1,0,0,0,1,0,1,3,4
Jannon Roland,ORL,F,21,173,21,0,173,13,37,0.351,3,10,0.3,10,27,0.37,4,8,0.5,7,17,8,6,0,19,16,33
Nykesha Sales,ORL,F-G,32,995,32,32,995,170,383,0.444,47,119,0.395,123,264,0.466,43,62,0.694,43,139,69,47,12,67,92,430
Charisse Sampson,SEA,G,21,280,21,6,280,22,47,0.468,9,23,0.391,13,24,0.542,25,28,0.893,14,41,11,18,6,14,37,78
Sheri Sam,MIA,G-F,31,904,31,27,904,147,380,0.387,35,120,0.292,112,260,0.431,67,100,0.67,38,132,66,35,5,74,67,396
Alessandra Santos de Oliveira,IND,C,3,11,3,0,11,1,1,1,0,0,,1,1,1,1,6,0.167,0,3,0,0,0,2,3,3
Rankica Sarenac,PHO,C,20,142,20,0,142,23,44,0.523,1,1,1,22,43,0.512,17,27,0.63,11,30,8,0,1,17,30,64
Paige Sauer,LAS,C,12,66,12,0,66,8,14,0.571,0,0,,8,14,0.571,4,5,0.8,3,16,3,2,1,6,10,20
Olympia Scott,DET,C,28,369,28,0,369,37,89,0.416,0,2,0,37,87,0.425,26,40,0.65,28,80,28,12,10,45,83,100
Elena Shakirova,HOU,C,14,150,14,0,150,13,30,0.433,2,12,0.167,11,18,0.611,29,33,0.879,14,31,4,5,2,7,12,57
Madinah Slaise,DET,G,3,7,3,0,7,0,2,0,0,1,0,0,1,0,4,4,1,0,1,0,1,0,0,0,4
Charlotte Smith,CHA,F,30,659,30,7,659,56,159,0.352,24,76,0.316,32,83,0.386,20,25,0.8,29,106,55,15,17,48,88,156
Charmin Smith,SEA,G,32,516,32,3,516,16,56,0.286,10,32,0.313,6,24,0.25,10,18,0.556,14,47,53,16,3,32,52,52
Katie Smith*,MIN,G,32,1193,32,32,1193,203,482,0.421,88,232,0.379,115,250,0.46,152,175,0.869,28,93,90,44,7,76,71,646
LaCharlotte Smith,ORL,G,3,12,3,0,12,2,3,0.667,0,1,0,2,2,1,1,1,1,1,2,1,2,0,2,2,5
Tangela Smith,SAC,C,32,925,32,32,925,176,371,0.474,0,0,,176,371,0.474,36,46,0.783,61,178,43,30,64,60,107,388
Dawn Staley*,CHA,G,32,1099,32,32,1099,94,253,0.372,29,88,0.33,65,165,0.394,65,74,0.878,21,77,190,37,1,91,80,282
Kate Starbird,UTA,F-G,29,340,29,0,340,39,109,0.358,5,23,0.217,34,86,0.395,34,42,0.81,12,33,30,13,11,29,32,117
Katy Steding,SAC,F,29,309,29,0,309,36,95,0.379,17,53,0.321,19,42,0.452,2,7,0.286,11,39,14,11,10,17,22,91
Maria Stepanova,PHO,C,15,170,15,1,170,24,54,0.444,0,0,,24,54,0.444,9,15,0.6,15,48,8,4,9,22,42,57
Andrea Stinson,CHA,G,32,1123,32,32,1123,214,463,0.462,38,106,0.358,176,357,0.493,99,134,0.739,35,136,121,55,23,86,77,565
Shanele Stires,MIN,F,21,117,21,0,117,13,29,0.448,5,10,0.5,8,19,0.421,4,6,0.667,6,14,7,6,0,14,22,35
Jurgita Streimikyte,IND,F,27,424,27,6,424,46,117,0.393,2,6,0.333,44,111,0.396,27,35,0.771,25,71,44,16,23,32,67,121
Sheryl Swoopes*,HOU,F-G,31,1090,31,31,1090,245,484,0.506,34,91,0.374,211,393,0.537,119,145,0.821,40,195,119,87,33,82,67,643
Sonja Tate,MIN,G,8,94,8,0,94,10,22,0.455,6,11,0.545,4,11,0.364,1,2,0.5,6,13,5,3,0,7,13,27
Stacey Thomas,POR,F,32,863,32,31,863,58,163,0.356,3,12,0.25,55,151,0.364,44,74,0.595,48,126,101,54,15,68,93,163
Alicia Thompson,IND,F,31,792,31,26,792,131,255,0.514,18,40,0.45,113,215,0.526,30,42,0.714,48,157,41,24,4,53,85,310
Tina Thompson*,HOU,F,32,1087,32,32,1087,191,407,0.469,55,132,0.417,136,275,0.495,103,123,0.837,68,245,48,47,25,84,88,540
Robin Threatt-Elliott,SEA,G,20,377,20,7,377,60,157,0.382,12,37,0.324,48,120,0.4,23,35,0.657,10,32,18,13,3,30,36,155
Michele Timms*,PHO,G,8,176,8,8,176,11,30,0.367,4,17,0.235,7,13,0.538,4,4,1,2,16,18,15,2,18,22,30
Elena Tornikidou,DET,F,32,869,32,32,869,122,241,0.506,1,8,0.125,121,233,0.519,85,93,0.914,41,110,82,29,13,68,73,330
Tiffany Travis,CHA,F,32,574,32,12,574,70,158,0.443,12,25,0.48,58,133,0.436,21,28,0.75,24,81,26,31,4,32,74,173
Chantel Tremitiere,IND,G,25,318,25,3,318,18,51,0.353,4,9,0.444,14,42,0.333,10,16,0.625,6,31,51,10,1,30,30,50
Amaya Valdemoro,HOU,F,22,171,22,0,171,20,60,0.333,11,29,0.379,9,31,0.29,6,6,1,3,21,13,8,4,13,21,57
Michele Van Gorp,POR,C,28,199,28,1,199,25,50,0.5,0,0,,25,50,0.5,19,35,0.543,16,42,5,3,4,30,37,69
Kamila Vodichkova,SEA,F-C,23,489,23,19,489,68,171,0.398,4,20,0.2,64,151,0.424,60,78,0.769,28,97,22,13,12,57,63,200
DeMya Walker,POR,F,30,311,30,1,311,35,88,0.398,0,2,0,35,86,0.407,22,47,0.468,29,47,19,17,7,35,69,92
Coquese Washington,HOU,G,25,236,25,0,236,12,33,0.364,3,15,0.2,9,18,0.5,16,20,0.8,3,19,24,16,0,19,19,43
Tonya Massaline,WAS,F,19,103,19,0,103,8,29,0.276,6,14,0.429,2,15,0.133,4,6,0.667,6,14,5,2,0,4,4,26
Ann Wauters,CLE,C,32,598,32,0,598,78,149,0.523,0,2,0,78,147,0.531,43,58,0.741,47,129,37,21,24,63,75,199
Teresa Weatherspoon*,NYL,G,32,1078,32,32,1078,67,153,0.438,11,44,0.25,56,109,0.514,60,81,0.741,16,109,204,65,5,86,85,205
Umeki Webb,MIA,G-F,13,195,13,5,195,10,40,0.25,2,8,0.25,8,32,0.25,21,25,0.84,3,14,14,7,4,23,29,43
Tamika Whitmore,NYL,F,32,689,32,16,689,109,253,0.431,0,3,0,109,250,0.436,59,84,0.702,34,105,20,17,17,53,102,277
Sue Wicks,NYL,F,32,680,32,12,680,55,143,0.385,1,5,0.2,54,138,0.391,45,62,0.726,49,149,21,26,39,50,78,156
